"runtime","image_name","ressource_limit","number_of_targets","targetId","repeat","completed_requests","failed_requests","requests_per_second","request_duration","filepath"
"katafc","go-httpd","default","13","5","7","93565","0","1559.41","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_7/5.txt"
"katafc","go-httpd","default","13","6","7","91615","0","1526.25","60.026","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_7/6.txt"
"katafc","go-httpd","default","13","7","7","91151","0","1519.18","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_7/7.txt"
"katafc","go-httpd","default","13","8","7","89557","0","1492.57","60.002","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_7/8.txt"
"katafc","go-httpd","default","13","9","7","83314","0","1388.47","60.004","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_7/9.txt"
"katafc","go-httpd","default","13","1","8","122756","0","2045.93","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_8/1.txt"
"katafc","go-httpd","default","13","10","8","99372","0","1656.20","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_8/10.txt"
"katafc","go-httpd","default","13","11","8","99043","0","1650.62","60.004","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_8/11.txt"
"katafc","go-httpd","default","13","12","8","105526","0","1758.77","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_8/12.txt"
"katafc","go-httpd","default","13","13","8","102861","0","1714.35","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_8/13.txt"
"katafc","go-httpd","default","13","2","8","85855","0","1430.91","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_8/2.txt"
"katafc","go-httpd","default","13","3","8","90938","0","1515.59","60.002","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_8/3.txt"
"katafc","go-httpd","default","13","4","8","108543","0","1809.05","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_8/4.txt"
"katafc","go-httpd","default","13","5","8","102415","0","1706.80","60.004","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_8/5.txt"
"katafc","go-httpd","default","13","6","8","96209","0","1603.18","60.011","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_8/6.txt"
"katafc","go-httpd","default","13","7","8","78047","0","1300.76","60.001","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_8/7.txt"
"katafc","go-httpd","default","13","8","8","87620","0","1460.33","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_8/8.txt"
"katafc","go-httpd","default","13","9","8","88179","0","1469.44","60.008","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_8/9.txt"
"katafc","go-httpd","default","13","1","9","113224","0","1887.06","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_9/1.txt"
"katafc","go-httpd","default","13","10","9","97630","0","1627.17","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_9/10.txt"
"katafc","go-httpd","default","13","11","9","100823","0","1680.38","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_9/11.txt"
"katafc","go-httpd","default","13","12","9","105956","0","1765.93","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_9/12.txt"
"katafc","go-httpd","default","13","13","9","93203","0","1553.38","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_9/13.txt"
"katafc","go-httpd","default","13","2","9","98519","0","1641.86","60.005","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_9/2.txt"
"katafc","go-httpd","default","13","3","9","98120","0","1635.33","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_9/3.txt"
"katafc","go-httpd","default","13","4","9","102494","0","1708.23","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_9/4.txt"
"katafc","go-httpd","default","13","5","9","94928","0","1582.13","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_9/5.txt"
"katafc","go-httpd","default","13","6","9","99903","0","1665.01","60.001","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_9/6.txt"
"katafc","go-httpd","default","13","7","9","94977","0","1582.92","60.001","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_9/7.txt"
"katafc","go-httpd","default","13","8","9","85084","0","1417.98","60.004","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_9/8.txt"
"katafc","go-httpd","default","13","9","9","98526","0","1642.10","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_9/9.txt"
"katafc","go-httpd","default","2","1","1","526784","0","8779.73","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_2/repeat_1/1.txt"
"katafc","go-httpd","default","2","2","1","525304","0","8755.05","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_2/repeat_1/2.txt"
"katafc","go-httpd","default","2","1","10","524185","0","8736.42","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_2/repeat_10/1.txt"
"katafc","go-httpd","default","2","2","10","526055","0","8767.58","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_2/repeat_10/2.txt"
"katafc","go-httpd","default","2","1","2","524774","0","8746.23","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_2/repeat_2/1.txt"
"katafc","go-httpd","default","2","2","2","523333","0","8722.16","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_2/repeat_2/2.txt"
"katafc","go-httpd","default","2","1","3","524810","0","8746.83","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_2/repeat_3/1.txt"
"katafc","go-httpd","default","2","2","3","526639","0","8777.31","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_2/repeat_3/2.txt"
"katafc","go-httpd","default","2","1","4","521522","0","8692.03","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_2/repeat_4/1.txt"
"katafc","go-httpd","default","2","2","4","518835","0","8647.23","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_2/repeat_4/2.txt"
"katafc","go-httpd","default","2","1","5","526535","0","8775.58","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_2/repeat_5/1.txt"
"katafc","go-httpd","default","2","2","5","527762","0","8796.03","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_2/repeat_5/2.txt"
"katafc","go-httpd","default","2","1","6","521587","0","8693.11","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_2/repeat_6/1.txt"
"katafc","go-httpd","default","2","2","6","523132","0","8718.86","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_2/repeat_6/2.txt"
"katafc","go-httpd","default","2","1","7","523315","0","8721.91","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_2/repeat_7/1.txt"
"katafc","go-httpd","default","2","2","7","524818","0","8746.96","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_2/repeat_7/2.txt"
"katafc","go-httpd","default","2","1","8","521149","0","8685.81","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_2/repeat_8/1.txt"
"katafc","go-httpd","default","2","2","8","530180","0","8836.32","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_2/repeat_8/2.txt"
"katafc","go-httpd","default","2","1","9","527513","0","8791.87","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_2/repeat_9/1.txt"
"katafc","go-httpd","default","2","2","9","525978","0","8766.29","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_2/repeat_9/2.txt"
"katafc","go-httpd","default","3","1","1","523519","0","8725.32","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_3/repeat_1/1.txt"
"katafc","go-httpd","default","3","2","1","163339","0","2722.31","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_3/repeat_1/2.txt"
"katafc","go-httpd","default","3","3","1","524445","0","8740.74","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_3/repeat_1/3.txt"
"katafc","go-httpd","default","3","1","10","527001","0","8783.35","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_3/repeat_10/1.txt"
"katafc","go-httpd","default","3","2","10","199562","0","3326.03","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_3/repeat_10/2.txt"
"katafc","go-httpd","default","3","3","10","479433","0","7990.55","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_3/repeat_10/3.txt"
"katafc","go-httpd","default","3","1","2","480904","0","8015.05","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_3/repeat_2/1.txt"
"katafc","go-httpd","default","3","2","2","528125","0","8802.08","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_3/repeat_2/2.txt"
"katafc","go-httpd","default","3","3","2","209759","0","3495.91","60.001","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_3/repeat_2/3.txt"
"katafc","go-httpd","default","3","1","3","527479","0","8791.31","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_3/repeat_3/1.txt"
"katafc","go-httpd","default","3","2","3","133348","0","2222.46","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_3/repeat_3/2.txt"
"katafc","go-httpd","default","3","3","3","530968","0","8849.46","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_3/repeat_3/3.txt"
"katafc","go-httpd","default","3","1","4","373256","0","6220.92","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_3/repeat_4/1.txt"
"katafc","go-httpd","default","3","2","4","365030","0","6083.82","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_3/repeat_4/2.txt"
"katafc","go-httpd","default","3","3","4","478994","0","7983.22","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_3/repeat_4/3.txt"
"katafc","go-httpd","default","3","1","5","489780","0","8162.99","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_3/repeat_5/1.txt"
"katafc","go-httpd","default","3","2","5","407042","0","6784.03","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_3/repeat_5/2.txt"
"katafc","go-httpd","default","3","3","5","346993","0","5783.20","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_3/repeat_5/3.txt"
"katafc","go-httpd","default","3","1","6","448173","0","7469.53","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_3/repeat_6/1.txt"
"katafc","go-httpd","default","3","2","6","525763","0","8762.72","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_3/repeat_6/2.txt"
"katafc","go-httpd","default","3","3","6","234807","0","3913.45","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_3/repeat_6/3.txt"
"katafc","go-httpd","default","3","1","7","331217","0","5520.27","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_3/repeat_7/1.txt"
"katafc","go-httpd","default","3","2","7","424172","0","7069.52","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_3/repeat_7/2.txt"
"katafc","go-httpd","default","3","3","7","465213","0","7753.54","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_3/repeat_7/3.txt"
"katafc","go-httpd","default","3","1","8","512570","0","8542.83","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_3/repeat_8/1.txt"
"katafc","go-httpd","default","3","2","8","323675","0","5394.58","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_3/repeat_8/2.txt"
"katafc","go-httpd","default","3","3","8","369097","0","6151.61","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_3/repeat_8/3.txt"
"katafc","go-httpd","default","3","1","9","377208","0","6286.67","60.001","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_3/repeat_9/1.txt"
"katafc","go-httpd","default","3","2","9","351853","0","5864.21","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_3/repeat_9/2.txt"
"katafc","go-httpd","default","3","3","9","487605","0","8126.74","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_3/repeat_9/3.txt"
"katafc","go-httpd","default","5","1","1","377131","0","6285.51","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_5/repeat_1/1.txt"
"katafc","go-httpd","default","5","2","1","372758","0","6212.63","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_5/repeat_1/2.txt"
"katafc","go-httpd","default","5","3","1","314329","0","5237.86","60.011","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_5/repeat_1/3.txt"
"katafc","go-httpd","default","5","4","1","283650","0","4727.50","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_5/repeat_1/4.txt"
"katafc","go-httpd","default","5","5","1","345945","0","5765.75","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_5/repeat_1/5.txt"
"katafc","go-httpd","default","5","1","10","354750","0","5912.50","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_5/repeat_10/1.txt"
"katafc","go-httpd","default","5","2","10","359969","0","5999.48","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_5/repeat_10/2.txt"
"katafc","go-httpd","default","5","3","10","373348","0","6222.46","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_5/repeat_10/3.txt"
"katafc","go-httpd","default","5","4","10","274730","0","4578.83","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_5/repeat_10/4.txt"
"katafc","go-httpd","default","5","5","10","328867","0","5481.10","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_5/repeat_10/5.txt"
"katafc","go-httpd","default","5","1","2","365504","0","6091.73","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_5/repeat_2/1.txt"
"katafc","go-httpd","default","5","2","2","383928","0","6398.79","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_5/repeat_2/2.txt"
"katafc","go-httpd","default","5","3","2","375589","0","6259.79","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_5/repeat_2/3.txt"
"katafc","go-httpd","default","5","4","2","239354","0","3989.23","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_5/repeat_2/4.txt"
"katafc","go-httpd","default","5","5","2","334087","0","5568.10","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_5/repeat_2/5.txt"
"katafc","go-httpd","default","5","1","3","354500","0","5907.89","60.004","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_5/repeat_3/1.txt"
"katafc","go-httpd","default","5","2","3","302321","0","5038.31","60.004","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_5/repeat_3/2.txt"
